,PS1,PS3,PS4,PS5,EPS1,VS1
830,0.34788696675043207,-0.0077689325332716,-0.03195444904807687,0.04508220830076615,0.13655860491970306,0.15884569050983155
576,0.34788696675043207,-0.007105916805366208,-0.02493597868112718,0.04670430902366307,0.11153403758606617,0.1998128871328989
875,0.34788696675043207,-0.00667575417127253,-0.031972481713705925,0.04590473195591738,0.12488873858096983,0.16458140210330974
1989,0.19644794381699282,-0.013930111514128929,0.34976392863000216,0.0029003627071840787,0.1289347245081821,0.07449747047079158
1665,0.19644794381699282,-0.013930111514128929,0.34976392863000216,0.0029003627071840787,0.1289347245081821,0.07449747047079158
1813,0.19644794381699282,-0.013930111514128929,0.34976392863000216,0.0029003627071840787,0.1289347245081821,0.07449747047079158
129,0.34788696675043207,-0.00575403901199667,-0.026810746646702466,0.05134100032723776,0.1173598448094667,0.17396916384247096
756,0.34788696675043207,-0.0077689325332716,-0.03195444904807687,0.044696125430199185,0.1366667033916512,0.15912367490845036
1485,0.19644794381699282,-0.013930111514128929,0.34976392863000216,0.0029003627071840787,0.1289347245081821,0.07449747047079158
1250,0.34788696675043207,-0.017386077867101224,0.08943405042221553,0.00858668572997523,0.12489357443256022,0.16467529170141992
2017,0.19644794381699282,-0.013930111514128929,0.34976392863000216,0.0029003627071840787,0.1289347245081821,0.07449747047079158
1421,0.34788696675043207,-0.00667575417127253,-0.031972481713705925,0.0458060065062168,0.12489357443256022,0.16467529170141992
1679,0.19644794381699282,-0.013930111514128929,0.34976392863000216,0.0029003627071840787,0.1289347245081821,0.07449747047079158
380,0.34788696675043207,-0.010337353422510964,-0.022542012080279283,0.04409724097350598,0.11138605939509061,0.21160569085307168
454,0.34788696675043207,-0.006167564757128763,-0.03195085688647559,0.05025784576485359,0.11779450729513974,0.16544902986850474
1390,0.34788696675043207,-0.00667575417127253,-0.031972481713705925,0.0458060065062168,0.12489357443256022,0.16467529170141992
918,0.34788696675043207,-0.006473983718530252,-0.03195085688647559,0.04828272341129414,0.1201478801842536,0.16537719829435182
2088,0.19644794381699282,-0.013930111514128929,0.34976392863000216,0.0029003627071840787,0.1289347245081821,0.07449747047079158
560,0.34788696675043207,-0.0054062977883090335,0.01886852674528583,0.0410812547617776,0.12078862772372534,0.2265215212098145
1119,0.34788696675043207,-0.006430657248405858,-0.031972481713705925,0.045885165880459544,0.12336368901975658,0.16588092081711414
2102,0.19644794381699282,-0.013930111514128929,0.34976392863000216,0.0029003627071840787,0.1289347245081821,0.07449747047079158
32,0.34788696675043207,-0.006167564757128763,-0.03195085688647559,0.05025784576485359,0.11779450729513974,0.16544902986850474
1629,0.19644794381699282,-0.013930111514128929,0.34976392863000216,0.0029003627071840787,0.1289347245081821,0.07449747047079158
1712,0.19644794381699282,-0.013930111514128929,0.34976392863000216,0.0029003627071840787,0.1289347245081821,0.07449747047079158
241,0.34788696675043207,-0.004912698728147813,-0.02683266063385703,0.051709549994814585,0.11937112528307059,0.17986583288813995
1240,0.34788696675043207,-0.00667575417127253,-0.031972481713705925,0.04590473195591738,0.12488873858096983,0.16458140210330974
393,0.34788696675043207,-0.00575403901199667,-0.026810746646702466,0.05134100032723776,0.1173598448094667,0.17396916384247096
159,0.34788696675043207,-0.004912698728147813,-0.02683266063385703,0.05143125824885475,0.11509848881395557,0.1844167611032148
570,0.34788696675043207,-0.005722536566474479,-0.025396781173606553,0.04623585084784709,0.11289890705568861,0.19663041704809725
1609,0.34788696675043207,-0.009885429264097634,0.19868996886841406,-0.002318703719100035,0.13308912836093256,0.07670925209856316
1562,0.1959248429266467,-0.0007481472809822698,0.37002052169515587,0.0006114876595030294,0.11789050138278512,0.07297917569396906
1969,0.19644794381699282,-0.013930111514128929,0.34976392863000216,0.0029003627071840787,0.1289347245081821,0.07449747047079158
284,0.34788696675043207,-0.005462052607749568,0.028578720056021578,0.05134100032723776,0.1173598448094667,0.17396916384247096
1616,0.19842858311973144,0.0014373238242408881,0.3728092871571269,-0.00030153230424279087,0.1074982564283452,0.07980213285437554
835,0.34788696675043207,-0.006715496177577052,-0.032355829025964344,0.0452706863273884,0.13185391080932418,0.15598692268635583
194,0.34788696675043207,-0.004912698728147813,-0.02683266063385703,0.051709549994814585,0.11937112528307059,0.17986583288813995
2162,0.19644794381699282,-0.013930111514128929,0.34976392863000216,0.0029003627071840787,0.1289347245081821,0.07449747047079158
1999,0.19644794381699282,-0.013930111514128929,0.34976392863000216,0.0029003627071840787,0.1289347245081821,0.07449747047079158
1483,0.19580458861177108,0.001632767942296831,0.37185461903652506,-0.00014350406093632806,0.11741052286500875,0.07296121313575632
1378,0.34788696675043207,-0.00667575417127253,-0.031972481713705925,0.04590473195591738,0.12488873858096983,0.16458140210330974
983,0.34788696675043207,-0.006473983718530252,-0.03195085688647559,0.045886031407443184,0.1221469580830945,0.16577481239936187
1689,0.19644794381699282,-0.013930111514128929,0.34976392863000216,0.0029003627071840787,0.1289347245081821,0.07449747047079158
2000,0.19644794381699282,-0.013930111514128929,0.34976392863000216,0.0029003627071840787,0.1289347245081821,0.07449747047079158
377,0.34788696675043207,-0.007921473002207358,-0.01934148027817517,0.04361291474758,0.11191977159661559,0.22065577199779096
2147,0.19644794381699282,-0.013930111514128929,0.34976392863000216,0.0029003627071840787,0.1289347245081821,0.07449747047079158
500,0.34788696675043207,-0.010006035241908573,0.04743884467525494,0.01799526694380693,0.1182551334870462,0.2231742949777331
769,0.34788696675043207,-0.00667575417127253,-0.031972481713705925,0.0458060065062168,0.12489357443256022,0.16467529170141992
215,0.34788696675043207,-0.006743882557701197,0.028167590207959448,0.04361291474758,0.11191977159661559,0.22065577199779096
1069,0.34788696675043207,-0.006985440827140921,-0.031871188979654574,0.04531948581237888,0.1319039625186893,0.15701614276062104
2068,0.19644794381699282,-0.013930111514128929,0.34976392863000216,0.0029003627071840787,0.1289347245081821,0.07449747047079158
1894,0.19644794381699282,-0.013930111514128929,0.34976392863000216,0.0029003627071840787,0.1289347245081821,0.07449747047079158
1683,0.19644794381699282,-0.013930111514128929,0.34976392863000216,0.0029003627071840787,0.1289347245081821,0.07449747047079158
674,0.19644794381699282,-0.020026659350026232,0.34976392863000216,0.003815251800389441,0.08203679361822747,0.11955030394612831
1825,0.19644794381699282,-0.013930111514128929,0.34976392863000216,0.0029003627071840787,0.1289347245081821,0.07449747047079158
1667,0.19644794381699282,-0.013930111514128929,0.34976392863000216,0.0029003627071840787,0.1289347245081821,0.07449747047079158
272,0.34788696675043207,-0.004912698728147813,-0.02683266063385703,0.051709549994814585,0.11494888439667672,0.18428807377453382
305,0.34788696675043207,-0.005722536566474479,-0.025396781173606553,0.04623585084784709,0.11289890705568861,0.19663041704809725
1757,0.19644794381699282,-0.013930111514128929,0.34976392863000216,0.0029003627071840787,0.1289347245081821,0.07449747047079158
327,0.34788696675043207,-0.00575403901199667,-0.026810746646702466,0.05134100032723776,0.1173598448094667,0.17396916384247096
1995,0.19644794381699282,-0.013930111514128929,0.34976392863000216,0.0029003627071840787,0.1289347245081821,0.07449747047079158
1025,0.34788696675043207,-0.00667575417127253,-0.031972481713705925,0.04590473195591738,0.12337995982792471,0.16609018085635485
319,0.34788696675043207,-0.004912698728147813,-0.02683266063385703,0.051709549994814585,0.11937112528307059,0.17986583288813995
1219,0.34788696675043207,-0.00667575417127253,-0.025208534463288967,0.0458060065062168,0.12489357443256022,0.16467529170141992
2080,0.19644794381699282,-0.013930111514128929,0.34976392863000216,0.0029003627071840787,0.1289347245081821,0.07449747047079158
545,0.34788696675043207,-0.010408014330327009,0.0005270054281582004,0.04394138848611884,0.11487071633866996,0.21624012693285255
593,0.34788696675043207,-0.005199476676091663,-0.026373145968833556,0.05170239432560686,0.11261687675847676,0.18781429634775593
538,0.34788696675043207,-0.010408014330327009,-0.011543457662315126,0.04443038994985926,0.11473692288554671,0.21588491892223538
2038,0.19644794381699282,-0.013930111514128929,0.34976392863000216,0.0029003627071840787,0.1289347245081821,0.07449747047079158
411,0.34788696675043207,-0.016637296018084946,0.08605682334969378,0.00948061836589309,0.09326314007359826,0.21624012693285255
1020,0.34788696675043207,-0.00667575417127253,-0.031972481713705925,0.04590473195591738,0.12488873858096983,0.16458140210330974
840,0.34788696675043207,-0.006985440827140921,-0.031871188979654574,0.04531948581237888,0.1319039625186893,0.15701614276062104
427,0.34788696675043207,-0.005199476676091663,-0.026373145968833556,0.05242496129201424,0.11443873043029829,0.18526987570952702
793,0.34788696675043207,-0.006985440827140921,-0.031871188979654574,0.04531948581237888,0.1319039625186893,0.15701614276062104
846,0.34788696675043207,-0.006985440827140921,-0.031871188979654574,0.045267498626447966,0.13192805351546166,0.15704403894977959
1135,0.34788696675043207,-0.00667575417127253,-0.031972481713705925,0.0458060065062168,0.12489357443256022,0.16467529170141992
362,0.34788696675043207,-0.007370891868616836,-0.014393010193113343,0.042233787959352065,0.1212420733251216,0.22376166378484097
1748,0.19644794381699282,-0.013930111514128929,0.34976392863000216,0.0029003627071840787,0.1289347245081821,0.07449747047079158
567,0.34788696675043207,-0.010363895206792484,-0.025166755925019935,0.04373547221988194,0.11118557228960524,0.20661894487846
2027,0.19644794381699282,-0.013930111514128929,0.34976392863000216,0.0029003627071840787,0.1289347245081821,0.07449747047079158
235,0.34788696675043207,-0.00575403901199667,-0.026810746646702466,0.05134100032723776,0.1173598448094667,0.17396916384247096
691,0.34788696675043207,-0.010363895206792484,-0.025166755925019935,0.04373547221988194,0.11118557228960524,0.20661894487846
2084,0.19644794381699282,-0.013930111514128929,0.34976392863000216,0.0029003627071840787,0.1289347245081821,0.07449747047079158
648,0.34788696675043207,-0.010408014330327009,-0.019852856641460637,0.04443038994985926,0.11473692288554671,0.21588491892223538
1980,0.19644794381699282,-0.013930111514128929,0.34976392863000216,0.0029003627071840787,0.1289347245081821,0.07449747047079158
1886,0.19644794381699282,-0.013930111514128929,0.34976392863000216,0.0029003627071840787,0.1289347245081821,0.07449747047079158
682,0.34788696675043207,-0.010363895206792484,-0.025166755925019935,0.04454649076511774,0.1111219642219361,0.20587153440089334
801,0.34788696675043207,-0.00667575417127253,-0.031972481713705925,0.04590473195591738,0.12337995982792471,0.16609018085635485
71,0.34788696675043207,-0.006686706554201227,-0.03195085688647559,0.05064206417868411,0.11729011759295949,0.16608834295392694
1377,0.34788696675043207,-0.00667575417127253,-0.031972481713705925,0.04590473195591738,0.12488873858096983,0.16458140210330974
1607,0.34788696675043207,-0.010235786676626835,0.2089071792529671,-0.002295707942272407,0.12720991015138616,0.0726986215592581
1230,0.34788696675043207,-0.00667575417127253,-0.031972481713705925,0.0458060065062168,0.12489357443256022,0.16467529170141992
1611,0.34788696675043207,-0.01315593834521489,0.20705640752969,-0.002734472149800715,0.12795349767885178,0.07293454807868616
1856,0.19644794381699282,-0.013930111514128929,0.34976392863000216,0.0029003627071840787,0.1289347245081821,0.07449747047079158
908,0.34788696675043207,-0.007191193615708191,-0.031871188979654574,0.04508070173217871,0.13176120386656243,0.15760343828151535
91,0.34788696675043207,-0.006686706554201227,-0.03195085688647559,0.05064206417868411,0.11729011759295949,0.16608834295392694
2043,0.19644794381699282,-0.013930111514128929,0.34976392863000216,0.0029003627071840787,0.1289347245081821,0.07449747047079158
1522,0.20254607060941954,-0.001168253021699872,0.3613594502907572,-0.0011255171117505736,0.11899496965840028,0.0753074603401499
322,0.34788696675043207,-0.005199476676091663,-0.026373145968833556,0.05242496129201424,0.11358276882962337,0.18612583731020194
1959,0.19644794381699282,-0.013930111514128929,0.34976392863000216,0.0029003627071840787,0.1289347245081821,0.07449747047079158
1882,0.19644794381699282,-0.013930111514128929,0.34976392863000216,0.0029003627071840787,0.1289347245081821,0.07449747047079158
355,0.1945605342487613,0.0,0.3625744425037646,0.0,0.05299873124514376,0.14954034308190756
1318,0.34788696675043207,-0.007191193615708191,-0.021460479768342422,0.04508070173217871,0.13176120386656243,0.15760343828151535
515,0.34788696675043207,-0.010338212496512678,-0.015154934347736737,0.0437626959424281,0.11122769845513958,0.2074856657960017
1047,0.34788696675043207,-0.00667575417127253,-0.031972481713705925,0.04590473195591738,0.12488873858096983,0.16458140210330974
1854,0.19644794381699282,-0.013930111514128929,0.34976392863000216,0.0029003627071840787,0.1289347245081821,0.07449747047079158
1536,0.19644794381699282,-0.011725651923780722,0.34976392863000216,0.0026847144894791564,0.1289347245081821,0.07673613705309679
364,0.34788696675043207,-0.007494276040873493,-0.007862825223502568,0.04206782113381058,0.11851012583405174,0.22347745836063038
494,0.34788696675043207,0.0006517764893035904,0.12938350508544016,0.00014378962518657445,0.06536788619636225,0.21624012693285255
173,0.34788696675043207,-0.005199476676091663,-0.026373145968833556,0.050395732714996866,0.11117715338156531,0.19056068133527737
568,0.34788696675043207,-0.006135161654281185,-0.025396781173606553,0.04626211490604559,0.11076683675638921,0.19914884837700486
1814,0.19644794381699282,-0.013930111514128929,0.34976392863000216,0.0029003627071840787,0.1289347245081821,0.07449747047079158
2014,0.19644794381699282,-0.013930111514128929,0.34976392863000216,0.0029003627071840787,0.1289347245081821,0.07449747047079158
1301,0.34788696675043207,-0.00667575417127253,-0.031972481713705925,0.04590473195591738,0.12488873858096983,0.16458140210330974
1249,0.34788696675043207,-0.00667575417127253,-0.031972481713705925,0.04590473195591738,0.12488873858096983,0.16458140210330974
1523,0.21075761941335514,-0.004520114169058842,0.35021745433838924,-0.0008487215432775308,0.12366615588241214,0.0738048376668684
1466,0.19644794381699282,-0.019048080591943517,0.34976392863000216,0.003370388536671043,0.08160331615951633,0.12085351610273076
1389,0.34788696675043207,-0.006715496177577052,-0.032355829025964344,0.0452706863273884,0.13185391080932418,0.15598692268635583
614,0.34788696675043207,-0.007928000103142097,-0.010974685616713442,0.04360653822649818,0.11194487729623137,0.22060305744340492
1460,0.34788696675043207,-0.006985440827140921,-0.021460479768342422,0.045267498626447966,0.13192805351546166,0.15704403894977959
1827,0.19644794381699282,-0.013930111514128929,0.34976392863000216,0.0029003627071840787,0.1289347245081821,0.07449747047079158
288,0.34788696675043207,-0.00575403901199667,-0.026810746646702466,0.05134100032723776,0.1173598448094667,0.17396916384247096
436,0.34788696675043207,-0.00575403901199667,-0.026810746646702466,0.050782843254263854,0.11769399823106441,0.17419316749384717
1567,0.19644794381699282,-0.013930111514128929,0.34976392863000216,0.0029003627071840787,0.1289347245081821,0.07449747047079158
1686,0.19644794381699282,-0.013930111514128929,0.34976392863000216,0.0029003627071840787,0.1289347245081821,0.07449747047079158
447,0.34788696675043207,-0.006483676079885425,-0.03195085688647559,0.05062068717512902,0.11780330845867037,0.16539349861745534
2202,0.19644794381699282,-0.013930111514128929,0.34976392863000216,0.0029003627071840787,0.1289347245081821,0.07449747047079158
1743,0.19644794381699282,-0.013930111514128929,0.34976392863000216,0.0029003627071840787,0.1289347245081821,0.07449747047079158
601,0.34788696675043207,-0.006483676079885425,-0.03195085688647559,0.05062068717512902,0.11780330845867037,0.16539349861745534
38,0.34788696675043207,-0.00575403901199667,-0.026810746646702466,0.050782843254263854,0.11774143848295415,0.17414572724195743
1434,0.34788696675043207,-0.00667575417127253,-0.031972481713705925,0.04590473195591738,0.12337995982792471,0.16609018085635485
2023,0.19644794381699282,-0.013930111514128929,0.34976392863000216,0.0029003627071840787,0.1289347245081821,0.07449747047079158
664,0.34788696675043207,-0.010337353422510964,-0.022542012080279283,0.04409724097350598,0.11138605939509061,0.21160569085307168
1215,0.34788696675043207,-0.00667575417127253,-0.031972481713705925,0.04575085099585208,0.12490666910744652,0.16471735253689834
2036,0.19644794381699282,-0.013930111514128929,0.34976392863000216,0.0029003627071840787,0.1289347245081821,0.07449747047079158
1760,0.19644794381699282,-0.013930111514128929,0.34976392863000216,0.0029003627071840787,0.1289347245081821,0.07449747047079158
638,0.34788696675043207,-0.007803330426282451,-0.019852856641460637,0.04363773326804932,0.11257179560328834,0.21623801898225914
961,0.34788696675043207,-0.006167564757128763,-0.03195085688647559,0.048236233142567975,0.11999209209625039,0.1652730576896797
883,0.34788696675043207,-0.007304107020116413,-0.03557100208023756,0.04504221966848743,0.1726707273093968,0.12307617024288575
1859,0.19644794381699282,-0.013930111514128929,0.34976392863000216,0.0029003627071840787,0.1289347245081821,0.07449747047079158
800,0.34788696675043207,-0.00667575417127253,-0.031972481713705925,0.04590473195591738,0.12488873858096983,0.16458140210330974
2191,0.19644794381699282,-0.013930111514128929,0.34976392863000216,0.0029003627071840787,0.1289347245081821,0.07449747047079158
1098,0.34788696675043207,-0.00667575417127253,-0.031972481713705925,0.04590473195591738,0.12488873858096983,0.16458140210330974
220,0.34788696675043207,-0.004912698728147813,-0.02683266063385703,0.05143125824885475,0.11377607118995359,0.1857391787272168
1416,0.34788696675043207,-0.00667575417127253,-0.031972481713705925,0.04575085099585208,0.12490666910744652,0.16471735253689834
1595,0.34788696675043207,-0.008271581223880164,-0.01819980486916606,0.04906755897813331,0.1726707273093968,0.1159351442993306
1234,0.34788696675043207,-0.00667575417127253,-0.031972481713705925,0.0458060065062168,0.12489357443256022,0.16467529170141992
1492,0.19644794381699282,-0.011725651923780722,0.34976392863000216,0.0026847144894791564,0.1289347245081821,0.07673613705309679
1247,0.34788696675043207,-0.00667575417127253,-0.031972481713705925,0.0458060065062168,0.12489357443256022,0.16467529170141992
1547,0.19644794381699282,-0.011725651923780722,0.34976392863000216,0.0026847144894791564,0.1289347245081821,0.07673613705309679
913,0.34788696675043207,-0.00667575417127253,-0.031972481713705925,0.04590473195591738,0.12488873858096983,0.16458140210330974
331,0.34788696675043207,-0.004912698728147813,-0.02683266063385703,0.051709549994814585,0.11937112528307059,0.17986583288813995
1272,0.34788696675043207,-0.00667575417127253,-0.031972481713705925,0.04590473195591738,0.12488873858096983,0.16458140210330974
46,0.34788696675043207,-0.004912698728147813,-0.02683266063385703,0.051709549994814585,0.11937112528307059,0.17986583288813995
2201,0.19644794381699282,-0.013930111514128929,0.34976392863000216,0.0029003627071840787,0.1289347245081821,0.07449747047079158
343,0.34788696675043207,-0.007921473002207358,-0.01934148027817517,0.04361291474758,0.11191977159661559,0.22065577199779096
1312,0.34788696675043207,-0.00667575417127253,-0.031972481713705925,0.04590473195591738,0.12488873858096983,0.16458140210330974
19,0.34788696675043207,-0.006985440827140921,-0.031871188979654574,0.04531948581237888,0.1319039625186893,0.15701614276062104
929,0.34788696675043207,-0.006473983718530252,-0.03195085688647559,0.04828272341129414,0.1201478801842536,0.16537719829435182
1186,0.34788696675043207,-0.006715496177577052,-0.032355829025964344,0.0452706863273884,0.13185391080932418,0.15598692268635583
889,0.34788696675043207,-0.00667575417127253,-0.031972481713705925,0.04590473195591738,0.12488873858096983,0.16458140210330974
954,0.34788696675043207,-0.0061578009274335654,-0.03195085688647559,0.04827317078132232,0.11999193014856602,0.16522651816891454
1598,0.34788696675043207,-0.017855050308736242,0.158784621143081,0.008012314626112294,0.14002701096577708,0.08961468719136756
2008,0.19644794381699282,-0.013930111514128929,0.34976392863000216,0.0029003627071840787,0.1289347245081821,0.07449747047079158
2071,0.19644794381699282,-0.013930111514128929,0.34976392863000216,0.0029003627071840787,0.1289347245081821,0.07449747047079158
2167,0.19644794381699282,-0.013930111514128929,0.34976392863000216,0.0029003627071840787,0.1289347245081821,0.07449747047079158
89,0.34788696675043207,-0.006686706554201227,-0.03195085688647559,0.05064206417868411,0.11729011759295949,0.16608834295392694
1216,0.34788696675043207,-0.00667575417127253,-0.031972481713705925,0.0458060065062168,0.12489357443256022,0.16467529170141992
766,0.34788696675043207,-0.00667575417127253,-0.031972481713705925,0.0458060065062168,0.12489357443256022,0.16467529170141992
1600,0.19644794381699282,-0.013930111514128929,0.34976392863000216,0.0029003627071840787,0.1289347245081821,0.07449747047079158
1128,0.34788696675043207,-0.00667575417127253,-0.031972481713705925,0.04590473195591738,0.12488873858096983,0.16458140210330974
473,0.34788696675043207,-0.006167564757128763,-0.03195085688647559,0.0504491703038229,0.11679702127072722,0.16625519135394795
894,0.34788696675043207,-0.0077689325332716,-0.03195444904807687,0.04508220830076615,0.13655860491970306,0.15884569050983155
1001,0.34788696675043207,-0.006473983718530252,-0.03195085688647559,0.04828272341129414,0.1201478801842536,0.16537719829435182
172,0.34788696675043207,-0.005199476676091663,-0.026373145968833556,0.05242496129201424,0.11443873043029829,0.18526987570952702
519,0.34788696675043207,-0.010141361121484449,-0.022455485871029746,0.04378950222520539,0.11245585040226236,0.21467376417555262
753,0.34788696675043207,-0.007191193615708191,-0.031871188979654574,0.04508070173217871,0.13176120386656243,0.15760343828151535
11,0.34788696675043207,-0.007304107020116413,-0.03557100208023756,0.04504221966848743,0.1726707273093968,0.12307617024288575
863,0.34788696675043207,-0.006985440827140921,-0.031871188979654574,0.04531948581237888,0.1319039625186893,0.15701614276062104
962,0.34788696675043207,-0.006473983718530252,-0.03195085688647559,0.04828272341129414,0.1201478801842536,0.16537719829435182
2169,0.19644794381699282,-0.013930111514128929,0.34976392863000216,0.0029003627071840787,0.1289347245081821,0.07449747047079158
257,0.34788696675043207,-0.004912698728147813,-0.02683266063385703,0.05143125824885475,0.11509848881395557,0.1844167611032148
1384,0.34788696675043207,-0.00667575417127253,-0.031972481713705925,0.0458060065062168,0.12489357443256022,0.16467529170141992
1822,0.19644794381699282,-0.013930111514128929,0.34976392863000216,0.0029003627071840787,0.1289347245081821,0.07449747047079158
1964,0.19644794381699282,-0.013930111514128929,0.34976392863000216,0.0029003627071840787,0.1289347245081821,0.07449747047079158
26,0.34788696675043207,-0.006167564757128763,-0.03195085688647559,0.0504491703038229,0.11679702127072722,0.16625519135394795
616,0.34788696675043207,0.008895714948168765,-0.011505033660475616,0.04206782113381058,0.11851012583405174,0.22347745836063038
1458,0.34788696675043207,-0.006985440827140921,-0.031871188979654574,0.04531948581237888,0.1319039625186893,0.15701614276062104
53,0.34788696675043207,-0.006167564757128763,-0.03195085688647559,0.048236233142567975,0.11999209209625039,0.1652730576896797
1481,0.1961680689642119,0.0014373238242408881,0.37506980131264644,-0.0002612772109762407,0.1074982564283452,0.07976187776110899
1000,0.34788696675043207,-0.0061578009274335654,-0.03195085688647559,0.04827317078132232,0.11999193014856602,0.16522651816891454
1153,0.34788696675043207,-0.006473983718530252,-0.03195085688647559,0.045886031407443184,0.1221469580830945,0.16577481239936187
1708,0.19644794381699282,-0.013930111514128929,0.34976392863000216,0.0029003627071840787,0.1289347245081821,0.07449747047079158
1198,0.34788696675043207,-0.006985440827140921,-0.031871188979654574,0.04505126134873372,0.13201053776711946,0.15717779197583603
161,0.34788696675043207,-0.00575403901199667,-0.026810746646702466,0.05072636754165494,0.11773249592436053,0.17421114551315997
1391,0.34788696675043207,-0.00667575417127253,-0.031972481713705925,0.04590473195591738,0.12488873858096983,0.16458140210330974
946,0.34788696675043207,-0.00667575417127253,-0.031972481713705925,0.04590473195591738,0.12488873858096983,0.16458140210330974
1340,0.34788696675043207,-0.00667575417127253,-0.031972481713705925,0.04590473195591738,0.12488873858096983,0.16458140210330974
1713,0.19644794381699282,-0.013930111514128929,0.34976392863000216,0.0029003627071840787,0.1289347245081821,0.07449747047079158
825,0.34788696675043207,-0.0077689325332716,-0.03195444904807687,0.044696125430199185,0.1366667033916512,0.15912367490845036
1472,0.34788696675043207,-0.01217218925110608,0.20721268986145358,-0.0022032467800102706,0.07895649847783048,0.12307945205235804
1998,0.19644794381699282,-0.013930111514128929,0.34976392863000216,0.0029003627071840787,0.1289347245081821,0.07449747047079158
1988,0.19644794381699282,-0.013930111514128929,0.34976392863000216,0.0029003627071840787,0.1289347245081821,0.07449747047079158
1461,0.34788696675043207,-0.0077689325332716,-0.03195444904807687,0.04508220830076615,0.13656827506279245,0.15883602036674216
699,0.34788696675043207,-0.00575403901199667,-0.026810746646702466,0.050782843254263854,0.11774143848295415,0.17414572724195743
1803,0.19644794381699282,-0.013930111514128929,0.34976392863000216,0.0029003627071840787,0.1289347245081821,0.07449747047079158
885,0.34788696675043207,-0.007191193615708191,-0.031871188979654574,0.04508070173217871,0.13176120386656243,0.15760343828151535
901,0.34788696675043207,-0.00667575417127253,-0.031972481713705925,0.0458060065062168,0.12489357443256022,0.16467529170141992
1169,0.34788696675043207,-0.00667575417127253,-0.031972481713705925,0.0458060065062168,0.12489357443256022,0.16467529170141992
2178,0.19644794381699282,-0.013930111514128929,0.34976392863000216,0.0029003627071840787,0.1289347245081821,0.07449747047079158
98,0.34788696675043207,-0.006686706554201227,-0.03195085688647559,0.05064206417868411,0.11729011759295949,0.16608834295392694
6,0.34788696675043207,-0.007547417920345301,-0.03553840463610103,0.04429129194445314,0.1726707273093968,0.12134976365548145
1783,0.19644794381699282,-0.013930111514128929,0.34976392863000216,0.0029003627071840787,0.1289347245081821,0.07449747047079158
782,0.34788696675043207,-0.006985440827140921,-0.031871188979654574,0.045267498626447966,0.13192805351546166,0.15704403894977959
1704,0.19644794381699282,-0.013930111514128929,0.34976392863000216,0.0029003627071840787,0.1289347245081821,0.07449747047079158
1223,0.34788696675043207,-0.00667575417127253,-0.031972481713705925,0.04590473195591738,0.12488873858096983,0.16458140210330974
348,0.19644794381699282,-0.0037211384903037548,0.34976392863000216,0.002138662101235589,0.06001639214715959,0.14851347279052918
61,0.34788696675043207,-0.006167564757128763,-0.03195085688647559,0.0504491703038229,0.11679702127072722,0.16625519135394795
2181,0.19644794381699282,-0.013930111514128929,0.34976392863000216,0.0029003627071840787,0.1289347245081821,0.07449747047079158
2160,0.19644794381699282,-0.013930111514128929,0.34976392863000216,0.0029003627071840787,0.1289347245081821,0.07449747047079158
1205,0.34788696675043207,-0.006715496177577052,-0.032355829025964344,0.0452706863273884,0.13185391080932418,0.15598692268635583
1615,0.21075761941335514,-0.004535902937214176,0.35021745433838924,-0.0014419570300630014,0.12366615588241214,0.07299682626508797
621,0.34788696675043207,0.005245675614496403,-0.013453215942398122,0.04306670302622895,0.1179329693267056,0.22305573297555814
1101,0.34788696675043207,-0.00667575417127253,-0.031972481713705925,0.04590473195591738,0.12488873858096983,0.16458140210330974
1371,0.34788696675043207,-0.00667575417127253,-0.031972481713705925,0.04590473195591738,0.12488873858096983,0.16458140210330974
964,0.34788696675043207,-0.0061578009274335654,-0.03195085688647559,0.04827317078132232,0.11999193014856602,0.16522651816891454
122,0.34788696675043207,-0.004912698728147813,-0.02683266063385703,0.05143125824885475,0.11509848881395557,0.1844167611032148
2114,0.19644794381699282,-0.013930111514128929,0.34976392863000216,0.0029003627071840787,0.1289347245081821,0.07449747047079158
83,0.34788696675043207,-0.006483676079885425,-0.03195085688647559,0.05062068717512902,0.11707049905140787,0.16612630802471784
1747,0.19644794381699282,-0.013930111514128929,0.34976392863000216,0.0029003627071840787,0.1289347245081821,0.07449747047079158
641,0.34788696675043207,-0.010408014330327009,-0.019852856641460637,0.04394138848611884,0.11487071633866996,0.21624012693285255
1501,0.19644794381699282,-0.013930111514128929,0.34976392863000216,0.0029003627071840787,0.1289347245081821,0.07449747047079158
421,0.34788696675043207,-0.010337353422510964,-0.022542012080279283,0.04409724097350598,0.11138605939509061,0.21160569085307168
112,0.34788696675043207,-0.00575403901199667,-0.026810746646702466,0.050782843254263854,0.11774143848295415,0.17414572724195743
571,0.34788696675043207,-0.007370891868616836,-0.014393010193113343,0.042233787959352065,0.1212420733251216,0.22376166378484097
28,0.34788696675043207,-0.006167564757128763,-0.03195085688647559,0.05025784576485359,0.11779450729513974,0.16544902986850474
1052,0.34788696675043207,-0.00667575417127253,-0.031972481713705925,0.04590473195591738,0.12488873858096983,0.16458140210330974
635,0.19644794381699282,-0.01167156457852947,0.34976392863000216,0.002342671487488124,0.06534126106672711,0.14103548759771978
1500,0.19644794381699282,-0.013930111514128929,0.34976392863000216,0.0029003627071840787,0.1289347245081821,0.07449747047079158
2003,0.19644794381699282,-0.013930111514128929,0.34976392863000216,0.0029003627071840787,0.1289347245081821,0.07449747047079158
